Ativo;Abertura;Fechamento;Tempo Operação;Qtd Compra;Qtd Venda;Lado;Preço Compra;Preço Venda;Preço de Mercado;Médio;Res. Intervalo Bruto;Res. Intervalo (%);Número Operação;Res. Operação;Res. Operação (%);Drawdown;Ganho Max.;Perda Max.;TET;Total;resultado;datetime;regime;ema27;ema55;slope_ema27;dist_emas;atr14;lado;equity;max_equity;drawdown
WINFUT;2026-05-13 09:20:54;13/05/2026 09:30:28;9min34s;24;24;V;181.650,00;182.100,00;178.700,00;Não;2.160,00;450,00;147;2.160,00;450,00;0,00;0,00;0,00;18h54min41s;19.440,00;2160,0;2026-05-13;tendencia_baixa;54745,17201760945;75573,55468432925;-18075,7610357979;20828,3826667198;12825,714285714286;v;24480,0;24480,0;0,0
WINFUT;2026-05-13 10:15:03;13/05/2026 10:28:36;13min33s;24;24;V;181.750,00;182.200,00;178.700,00;Sim;2.160,00;450,00;148;2.160,00;450,00;0,00;0,00;0,00;54min8s;21.600,00;2160,0;2026-05-13;tendencia_baixa;54745,17201760945;75573,55468432925;-18075,7610357979;20828,3826667198;12825,714285714286;v;26640,0;26640,0;0,0
WINFUT;2026-05-14 10:52:00;14/05/2026 10:52:00;-;24;24;V;180.050,00;179.900,00;178.700,00;Não;-720,00;-150,00;149;-720,00;-150,00;0,00;0,00;0,00;1d;20.880,00;-720,0;2026-05-13;tendencia_baixa;54745,17201760945;75573,55468432925;-18075,7610357979;20828,3826667198;12825,714285714286;v;25920,0;26640,0;-720,0
WINFUT;2026-05-14 10:56:38;14/05/2026 10:57:47;1min9s;24;24;V;180.200,00;180.200,00;178.700,00;Sim;0;0;150;0;0;0,00;0,00;0,00;4min37s;20.880,00;0,0;2026-05-13;tendencia_baixa;54745,17201760945;75573,55468432925;-18075,7610357979;20828,3826667198;12825,714285714286;v;25920,0;26640,0;-720,0
WINFUT;2026-05-18 10:13:15;18/05/2026 10:15:03;1min48s;24;24;V;178.500,00;178.500,00;178.700,00;Não;0;0;155;0;0;0,00;0,00;0,00;2d18h;20.880,00;0,0;2026-05-13;tendencia_baixa;54745,17201760945;75573,55468432925;-18075,7610357979;20828,3826667198;12825,714285714286;v;25920,0;26640,0;-720,0
WINFUT;2026-05-18 10:30:41;18/05/2026 10:36:57;6min16s;24;24;V;177.950,00;178.400,00;178.700,00;Não;2.160,00;450,00;156;2.160,00;450,00;0,00;0,00;0,00;17min25s;23.040,00;2160,0;2026-05-13;tendencia_baixa;54745,17201760945;75573,55468432925;-18075,7610357979;20828,3826667198;12825,714285714286;v;28080,0;28080,0;0,0
WINFUT;2026-05-18 11:30:55;18/05/2026 11:30:55;-;24;24;V;178.450,00;178.300,00;178.700,00;Não;-720,00;-150,00;157;-720,00;-150,00;0,00;0,00;0,00;1h13s;22.320,00;-720,0;2026-05-13;tendencia_baixa;54745,17201760945;75573,55468432925;-18075,7610357979;20828,3826667198;12825,714285714286;v;27360,0;28080,0;-720,0
WINFUT;2026-05-18 16:25:14;18/05/2026 16:25:14;-;24;24;V;178.250,00;178.100,00;178.700,00;Não;-720,00;-150,00;159;-720,00;-150,00;0,00;0,00;0,00;2h34min39s;21.600,00;-720,0;2026-05-13;tendencia_baixa;54745,17201760945;75573,55468432925;-18075,7610357979;20828,3826667198;12825,714285714286;v;26640,0;28080,0;-1440,0
WINFUT;2026-05-19 12:54:15;19/05/2026 12:54:15;-;24;24;V;176.450,00;176.300,00;178.700,00;Não;-720,00;-150,00;160;-720,00;-150,00;0,00;0,00;0,00;20h29min;20.880,00;-720,0;2026-05-13;tendencia_baixa;54745,17201760945;75573,55468432925;-18075,7610357979;20828,3826667198;12825,714285714286;v;25920,0;28080,0;-2160,0
WINFUT;2026-05-21 09:43:12;21/05/2026 09:43:12;-;24;24;V;178.050,00;177.900,00;178.700,00;Sim;-720,00;-150,00;164;-720,00;-150,00;0,00;0,00;0,00;18h38min9s;19.440,00;-720,0;2026-05-13;tendencia_baixa;54745,17201760945;75573,55468432925;-18075,7610357979;20828,3826667198;12825,714285714286;v;25200,0;28080,0;-2880,0
WINFUT;2026-05-21 09:55:28;21/05/2026 10:05:01;9min32s;24;24;V;178.050,00;177.900,00;178.700,00;Não;-720,00;-150,00;165;-720,00;-150,00;0,00;0,00;0,00;12min16s;18.720,00;-720,0;2026-05-13;tendencia_baixa;54745,17201760945;75573,55468432925;-18075,7610357979;20828,3826667198;12825,714285714286;v;24480,0;28080,0;-3600,0
WINFUT;2026-05-21 12:06:52;21/05/2026 12:06:52;-;24;24;V;178.050,00;177.900,00;178.700,00;Não;-720,00;-150,00;167;-720,00;-150,00;0,00;0,00;0,00;57min53s;17.280,00;-720,0;2026-05-13;tendencia_baixa;54745,17201760945;75573,55468432925;-18075,7610357979;20828,3826667198;12825,714285714286;v;23760,0;28080,0;-4320,0
